Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
44360	0.699219055612546	0.544063838130956	0.215021148198847	0.390885090495668	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	NA
44886	0.861209123081441	0.616627749073716	0.17950520149559	0.346232066613528	k__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	NA
46648	0.0490357421230908	0.597377279360519	0.935484980293248	0.966045288179415	k__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Fretibacterium	NA
44782	0.53808343413637	0.2145647427329	0.0219495149536564	0.0790460380293068	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Oxyphotobacteria Incertae Sedis	f__Unknown Family	g__CENA359	NA
48870	0.488891794789388	0.767366473271879	0.532077781530004	0.700815411320769	k__Nucletmycea	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Saccharomyces	NA
49640	-0.21109130834387	1.08180594927333	0.847477890648474	0.918504609102822	k__Nucletmycea	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	NA
45462	-1.2030590738085	0.567919833038199	0.0483178464957027	0.149417688348124	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-008	NA
45411	-0.154175735042254	0.410074972142321	0.711333955098234	0.831874579953939	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__A2	NA
45524	-1.03455417251843	0.502952688842037	0.0544791234481523	0.160922333888075	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__NK4A214 group	NA
14679	-0.449731496694594	0.442038442854422	0.322442492546363	0.50265692673666	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Faucicola	NA
43573	0.300410288828123	0.799468944972015	0.711485421845014	0.831874579953939	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Rothia	NA
46831	-0.876715378217893	0.581663778109808	0.149095404688024	0.311894431130462	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	NA
45412	0.161237032950703	0.154228976222474	0.309656995393572	0.488074322379341	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__ASF356	NA
45491	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium] hallii group	NA
45415	0.182995819924784	0.133198939148491	0.18635583608363	0.357025153978402	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Acetitomaculum	NA
45482	-0.354216971754895	0.316496824837279	0.277776446165645	0.460801159965749	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	NA
45460	-0.101138533142304	0.325818215017764	0.759811680418233	0.862939812690568	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-006	NA
45423	-0.4655255598016	0.719334798053894	0.525695630356469	0.694015808985687	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Butyrivibrio	NA
45468	0.106964846532311	0.183041457675815	0.566220955160073	0.723371397372224	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Marvinbryantia	NA
45526	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Oscillospira	NA
45547	-0.641716888239951	0.32923444929107	0.0670396593568831	0.182147678325814	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Incertae Sedis	NA
45538	-0.254877398124266	0.434398287322167	0.564667562201466	0.723371397372224	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Anaerotruncus	NA
45542	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Caproiciproducens	NA
45582	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Family XIII AD3011 group	NA
45569	-0.729214172350288	0.377256997930335	0.0691328776349425	0.18555003478435	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptococcales	f__Peptococcaceae	g__uncultured	NA
26091	-0.237894088669087	0.534546548386263	0.661597035245596	0.794195597161907	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
2526	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	NA
26058	0.0977175367161336	0.709847651875195	0.892037442753441	0.939796857103905	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Devosia	NA
2480	0.705888121465203	0.44008517951334	0.126120191143824	0.27814879364665	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	NA
2483	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	NA
26042	0.143016619874424	0.199658403024463	0.482992859744506	0.654340326653867	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Bosea	NA
2392	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	NA
2853	-0.181366413016901	0.42575270866834	0.675165500573589	0.80370119210538	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingopyxis	NA
2850	0.392212863665052	0.672530028699148	0.567001130453448	0.723371397372224	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	NA
2846	-0.239245843850643	0.466735287877664	0.614467984954362	0.7600701813892	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	NA
26014	-0.222893231446944	0.411742791895726	0.594910037971816	0.742332920188516	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Paracaedibacterales	f__Paracaedibacteraceae	g__Candidatus Paracaedibacter	NA
46287	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Mitsuaria	NA
46296	-0.443956392305564	0.529456638189206	0.412739689125212	0.587122207780614	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Ramlibacter	NA
46262	-0.499325723864162	0.629485190466215	0.437976339785592	0.615329721822227	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Aquabacterium	NA
46283	-0.759662646304085	0.614411293146722	0.232198185129058	0.412877397932607	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Limnohabitans	NA
3398	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Psychromonadaceae	g__Psychromonas	NA
43297	-0.170976512492316	0.375032742527539	0.653915851784267	0.788301100985694	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Iamiaceae	g__Iamia	NA
46778	0.91437541041361	0.535749642797415	0.105066275840878	0.25294285699459	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Chthoniobacter	NA
44859	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Obscuribacterales	f__Obscuribacteraceae	g__Candidatus Obscuribacter	NA
1838	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	NA
45169	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Marinococcaceae	g__Geomicrobium	NA
45227	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalicoccus	NA
45234	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	NA
45235	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__ZOR0006	NA
45223	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelotrichaceae UCG-007	NA
45265	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmataceae	g__Candidatus Bacilloplasma	NA
45267	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	NA
45452	0.168977492855747	0.149223472287422	0.272335004333361	0.455524942777483	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae ND3007 group	NA
45477	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Sellimonas	NA
45495	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium] xylanophilum group	NA
45657	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__W5053	NA
45673	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Desulfitobacteriia	o__Desulfitobacteriales	f__Desulfitobacteriaceae	g__Desulfitobacterium	NA
46397	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Undibacterium	NA
3714	-0.665200587349764	0.378513796965276	0.0958442183085194	0.234057339989474	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Moraxella	NA
3809	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	NA
2858	-0.216952095540481	0.450939714909763	0.636233940818909	0.776860756064291	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__uncultured	NA
26157	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Rhodoplanes	NA
26115	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ochrobactrum	NA
46157	-1.22171305746797	0.76710509770348	0.128652230721456	0.28263752617957	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	NA
2766	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Candidatus Xenohaliotis	NA
44043	0.113074175246138	0.219987572359873	0.613502727646881	0.7600701813892	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__uncultured	NA
44036	-0.0659088371427292	0.351669549371636	0.853430142282831	0.92319724516907	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	NA
44015	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	NA
44009	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Aurantisolimonas	NA
44038	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Taibaiella	NA
44221	-0.328737955945152	0.530244338901427	0.543044219824267	0.703854581047854	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA
44142	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Flectobacillus	NA
44441	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__OM27 clade	NA
1685	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anaerobacillus	NA
14352	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Pseudogracilibacillus	NA
1698	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Gracilibacillus	NA
1694	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Fictibacillus	NA
1761	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia	NA
1766	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Rummeliibacillus	NA
45292	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Macrococcus	NA
1818	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium	NA
1814	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Alloiococcus	NA
45238	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__uncultured	NA
45212	0.142866907715298	0.159130076204661	0.381144624079467	0.55324308954392	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__UCG-004	NA
45166	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Aneurinibacillales	f__Aneurinibacillaceae	g__Aneurinibacillus	NA
45269	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmataceae	g__uncultured	NA
45631	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Romboutsia	NA
45637	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__uncultured	NA
45716	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Dethiobacteria	o__Dethiobacterales	f__Dethiobacteraceae	g__uncultured	NA
46353	-0.952351769492701	0.666473276758412	0.170145793913163	0.337327375388815	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Kingella	NA
46351	-0.0948621773160093	0.368733570807903	0.799892254982094	0.883764452591867	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Conchiformibius	NA
46355	-0.128586972024378	0.392523517664544	0.747000722826233	0.853500825879772	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Simonsiella	NA
46229	0.0532588771090969	0.261132318121798	0.840677918772837	0.912873541568214	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	NA
46225	-0.537110317173705	0.683091910480267	0.441925142500573	0.619348290844399	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	NA
46429	0.0883330947453825	0.236933427346466	0.71363759131137	0.831883296894441	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__uncultured	NA
3813	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Pseudoxanthomonas	NA
2391	-0.602082192475175	0.509210688638866	0.252437764354424	0.438793099989528	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	NA
44318	-1.88007790103735	0.620782480566911	0.00722219576067216	0.0279553019579759	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Cloacibacterium	NA
45206	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Eggerthia	NA
43358	0.514298047191887	0.18067009764533	0.0107094701481492	0.040090056015111	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Nocardia	NA
43274	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacter	NA
44320	0.0480977737073492	0.268603777526414	0.859886134979126	0.924880344666559	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Elizabethkingia	NA
3411	-0.553997595167867	0.47120545022768	0.255030649487371	0.438793099989528	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cardiobacteriales	f__Cardiobacteriaceae	g__Cardiobacterium	NA
2554	-0.631392765611336	0.466996483221834	0.193111156842818	0.366267494145211	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__uncultured	NA
25932	-0.108458473941647	0.378319088751413	0.777627189008407	0.875373513257312	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Roseomonas	NA
26182	-0.0630379826898947	0.346330148447803	0.857603502743277	0.924197714130539	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Magnetospiraceae	g__uncultured	NA
45646	-0.14286852311716	0.402610877608865	0.726821865546515	0.840572442064973	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Tepidimicrobium	NA
45586	-0.120872465844049	0.387077653278314	0.758424390760328	0.862939812690568	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] brachy group	NA
45603	-0.044000239759134	0.33295313260677	0.896330516580954	0.939796857103905	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Finegoldia	NA
45497	-0.482968131756587	0.422938973388424	0.268445545117768	0.454599747535744	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus] gnavus group	NA
43657	-0.0138850487014416	0.311837781562185	0.964974970660895	0.982237492497405	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Friedmanniella	NA
43346	-0.198457040328618	0.441935437992682	0.658745671432155	0.792444581490267	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Turicella	NA
43345	0.121658836029382	0.69560513343772	0.863113291771429	0.924880344666559	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Lawsonella	NA
45967	0.00394514614194237	0.299366368769046	0.989630493156846	0.990809489074282	k__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	NA
44321	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Empedobacter	NA
2490	0.580751462054907	0.262416469477872	0.0400489582045692	0.128021669766291	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__uncultured	NA
43427	0.384952010683071	0.068294687608692	2.39199201184185e-05	9.79167953048931e-05	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	g__Brevibacterium	NA
43176	0.65382302504824	0.3664376732863	0.0912463811332056	0.228718902488079	k__Bacteria	p__Abditibacteriota	c__Abditibacteria	o__Abditibacteriales	f__Abditibacteriaceae	g__Abditibacterium	NA
48315	0.685392324714614	0.407616042180821	0.109940766875847	0.257433318322458	k__Nucletmycea	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__	g__Encoelia	NA
43908	0.190934370089757	0.128210904685643	0.153741925724348	0.31580922648792	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Marinifilum	NA
43978	-0.253516518839817	0.264652664055006	0.350792908780012	0.53745012956233	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__uncultured	NA
43890	0.121262483469023	0.17345734712361	0.493430401444776	0.662174288731314	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Dysgonomonadaceae	g__Candidatus Armantifilum	NA
44098	-0.368954694419446	0.359867065634955	0.318825788759994	0.500248234748953	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__uncultured	NA
46467	0.111573541134914	0.179944243085674	0.542998772403286	0.703854581047854	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kosakonia	NA
46539	-0.113908585558183	0.20219338843693	0.580137712066302	0.733551907034947	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Rahnella1	NA
46499	0.217798974590177	0.11182553032665	0.0672249779409859	0.182147678325814	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Candidatus Blochmannia	NA
46440	0.175475286569724	0.137974053630104	0.219631518598573	0.396731219309802	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__uncultured	NA
3716	-0.0387008620798143	0.172252441452256	0.824762663082122	0.899656785103343	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Psychrobacter	NA
3400	0.142866907715298	0.159130076204661	0.381144624079467	0.55324308954392	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella	NA
46574	0.208271635376081	0.117537583734819	0.0933286889241048	0.230887060860068	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae1	g__Alcanivorax	NA
46563	0.168330940773344	0.142550617168033	0.253030982642593	0.438793099989528	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Methyloprofundus	NA
26621	0.228007398016197	0.105851194219256	0.0450360603561967	0.141577449407049	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__uncultured	NA
45354	-0.0625657313174093	0.180579173098005	0.733004816457225	0.844768200586559	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 3	NA
45334	-0.0782920520929044	0.19089400363042	0.686548189190186	0.812005583496325	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Caloramator	NA
45337	0.142866907715298	0.159130076204661	0.381144624079467	0.55324308954392	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Fonticella	NA
45369	0.208271635376081	0.117537583734819	0.0933286889241048	0.230887060860068	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Oxobacteraceae	g__Oxobacter	NA
