OTU_ID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Key	16s_E1	16s_G1	16s_C2	16s_E2	16s_F2	16s_G2	16s_H2	16s_D3	16s_F3	16s_A4	16s_B4	16s_C4	16s_D4	16s_E4	16s_H4	16s_A5	16s_B5	16s_C5	16s_D5	16s_E5
44008	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Asinibacterium	s__	Asinibacterium	0	0	0	0	44	0	0	0	138	0	0	0	0	0	53	0	0	23	0	0
44009	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Aurantisolimonas	s__	Aurantisolimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44011	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Cnuella	s__	Cnuella	0	0	0	0	0	0	0	0	726	0	0	0	0	0	0	0	0	0	0	0
44015	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__	Ferruginibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44027	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Niabella	s__	Niabella	0	0	0	0	0	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0
44036	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__	Sediminibacterium	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0
44038	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Taibaiella	s__	Taibaiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44043	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__uncultured	s__	f__Chitinophagaceae_uncultured	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
44055	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	s__	f__Saprospiraceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44059	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Amoebophilaceae	g__Candidatus Amoebophilus	s__	Candidatus_Amoebophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44098	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__uncultured	s__	f__Cyclobacteriaceae_uncultured	0	15	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
44117	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__	Hymenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44136	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Arcicella	s__	Arcicella	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
44142	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Flectobacillus	s__	Flectobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44204	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Capnocytophaga	s__	Capnocytophaga	197	0	0	0	34	0	751	0	0	115	22	47	22	99	0	0	0	0	23	11
44221	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	Flavobacterium	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0
44258	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Myroides	s__	Myroides	0	0	0	0	0	0	0	0	14	0	0	0	0	0	25	0	0	0	0	0
44314	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Bergeyella	s__	Bergeyella	0	0	0	0	0	16	750	15	58	211	25	0	0	0	0	0	0	0	0	23
44317	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Chryseobacterium	s__	Chryseobacterium	0	0	0	0	0	0	0	0	11314	50	0	0	26	0	22	0	0	0	0	0
44318	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Cloacibacterium	s__	Cloacibacterium	55	0	0	0	0	0	36	0	182	143	0	0	0	0	0	0	0	0	0	0
44320	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Elizabethkingia	s__	Elizabethkingia	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44321	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Empedobacter	s__	Empedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44341	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Lentimicrobiaceae	g__Lentimicrobium	s__	Lentimicrobium	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
44355	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	s__	Pedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44360	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__	Sphingobacterium	0	0	29	0	0	0	0	0	28	0	0	0	0	0	25	0	0	12	0	0
44384	k__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	s__	IheB3-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44441	k__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__OM27 clade	s__	OM27_clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44488	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Arcobacteraceae	g__uncultured	s__	f__Arcobacteraceae_uncultured	0	95	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44491	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	s__	Campylobacter	67	0	32	68	33	10	176	21	0	10	47	28	747	614	22	70	312	0	0	0
44493	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter	s__	Helicobacter	15	51	37732	4255	35045	37	24	18421	0	248	57240	162	17105	61323	3788	11	29943	813	2752	15
44495	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__uncultured	s__	f__Helicobacteraceae_uncultured	0	0	18	0	21	0	0	0	0	0	25	0	0	15	0	0	11	0	0	0
44507	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfurimonas	s__	Sulfurimonas	0	0	41	0	52	0	0	30	0	0	55	0	17	68	0	0	26	0	0	0
44512	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Nitratifractor	s__	Nitratifractor	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
44513	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	s__	Sulfurovum	0	0	53	0	49	0	0	0	0	0	59	0	0	54	0	0	0	0	0	0
44646	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Calothrix PCC-6303	s__	Calothrix_PCC-6303	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
44676	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Nostoc PCC-7524	s__	Nostoc_PCC-7524	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
44782	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Oxyphotobacteria Incertae Sedis	f__Unknown Family	g__CENA359	s__	CENA359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
44859	k__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Obscuribacterales	f__Obscuribacteraceae	g__Candidatus Obscuribacter	s__	Candidatus_Obscuribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44873	k__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Mucispirillum	s__	Mucispirillum	0	212	0	0	0	164	0	0	0	577	0	0	0	0	0	824	0	0	15	0
44886	k__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__	Deinococcus	0	0	20	0	0	0	0	0	44	0	0	0	0	0	52	0	12	13	0	0
44893	k__Bacteria	p__Deinococcota	c__Deinococci	o__Thermales	f__Thermaceae	g__Meiothermus	s__	Meiothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45003	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	s__	Bilophila	0	123	0	0	0	110	0	0	0	0	0	0	95	0	0	0	0	0	0	0
45006	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__	Desulfovibrio	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45010	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__uncultured	s__	f__Desulfovibrionaceae_uncultured	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45150	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	s__	Acholeplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
45151	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Anaeroplasma	s__	Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45152	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Candidatus Phytoplasma	s__	Candidatus_Phytoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45162	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	s__	Effusibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45166	k__Bacteria	p__Firmicutes	c__Bacilli	o__Aneurinibacillales	f__Aneurinibacillaceae	g__Aneurinibacillus	s__	Aneurinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45169	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Marinococcaceae	g__Geomicrobium	s__	Geomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45182	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	s__	Brevibacillus	0	14	0	0	35	15	0	0	80	0	0	0	0	0	38	0	0	25	0	0
45202	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Asteroleplasma	s__	Asteroleplasma	0	98	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45206	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Eggerthia	s__	Eggerthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45212	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__UCG-004	s__	UCG-004	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45220	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Dubosiella	s__	Dubosiella	0	0	0	0	0	0	0	0	0	0	53	0	143	0	0	0	0	0	0	0
45221	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	s__	Erysipelothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0
45223	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelotrichaceae UCG-007	s__	Erysipelotrichaceae_UCG-007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45226	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalibaculum	s__	Faecalibaculum	50	120	27	0	0	56	0	0	20	0	0	19	42	59	0	43	0	0	0	18
45227	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalicoccus	s__	Faecalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45229	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Holdemanella	s__	Holdemanella	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45234	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	s__	Turicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45235	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__ZOR0006	s__	ZOR0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45238	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__uncultured	s__	f__Erysipelotrichaceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45242	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	s__	Exiguobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45248	k__Bacteria	p__Firmicutes	c__Bacilli	o__Izemoplasmatales	f__Izemoplasmataceae	g__Izimaplasma	s__	Izimaplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45257	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	s__	Brochothrix	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45258	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	s__	Listeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45259	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	s__	Floricoccus	0	0	0	0	0	0	0	0	35	0	0	0	0	0	40	0	0	0	0	0
45262	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	s__	Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45265	k__Bacteria	p__Firmicutes	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmataceae	g__Candidatus Bacilloplasma	s__	Candidatus_Bacilloplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45267	k__Bacteria	p__Firmicutes	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__	Mycoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45269	k__Bacteria	p__Firmicutes	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmataceae	g__uncultured	s__	f__Mycoplasmataceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45274	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	s__	Cohnella	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0
45277	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	s__	Paenibacillus	25	14	0	0	0	18	0	0	0	173	37	0	0	0	56	14	0	0	0	0
45281	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	s__	f__Paenibacillaceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45286	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	s__	Gemella	15	0	0	0	0	0	232	0	0	0	239	69	0	34	0	53	0	0	0	0
45292	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Macrococcus	s__	Macrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45293	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Nosocomiicoccus	s__	Nosocomiicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45295	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__	Staphylococcus	1182	117	106	294	105	96	456	778	362	157	778	51	77	134	627	343	77	93	0	83
45329	k__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__	Christensenellaceae_R-7_group	0	1248	0	0	0	1323	0	40	0	0	0	0	86	15	0	0	0	0	105	105
45334	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Caloramator	s__	Caloramator	0	26	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45337	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Fonticella	s__	Fonticella	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45342	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 1	s__	Clostridium_sensu_stricto_1	0	7071	0	0	0	6743	0	0	0	0	0	0	0	0	17	0	0	0	0	13
45344	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 11	s__	Clostridium_sensu_stricto_11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45345	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 12	s__	Clostridium_sensu_stricto_12	0	240	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45346	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 13	s__	Clostridium_sensu_stricto_13	0	38	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45347	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 14	s__	Clostridium_sensu_stricto_14	0	81	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45351	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 18	s__	Clostridium_sensu_stricto_18	0	151	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45354	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 3	s__	Clostridium_sensu_stricto_3	0	15	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45356	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 5	s__	Clostridium_sensu_stricto_5	0	53	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45357	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 6	s__	Clostridium_sensu_stricto_6	0	24	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45358	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium sensu stricto 7	s__	Clostridium_sensu_stricto_7	0	39	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45362	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Hathewaya	s__	Hathewaya	0	24	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45364	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Proteiniclasticum	s__	Proteiniclasticum	0	56	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45365	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina	s__	Sarcina	0	96	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45369	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Oxobacteraceae	g__Oxobacter	s__	Oxobacter	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45394	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Hungateiclostridiaceae	g__Fastidiosipila	s__	Fastidiosipila	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45400	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Hungateiclostridiaceae	g__Ruminiclostridium	s__	Ruminiclostridium	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45402	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Hungateiclostridiaceae	g__Thermoclostridium	s__	Thermoclostridium	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45404	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Hungateiclostridiaceae	g__uncultured	s__	f__Hungateiclostridiaceae_uncultured	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45408	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Defluviitaleaceae	g__Defluviitaleaceae UCG-011	s__	Defluviitaleaceae_UCG-011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45411	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__A2	s__	A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
45412	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__ASF356	s__	ASF356	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45415	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Acetitomaculum	s__	Acetitomaculum	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45416	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	Agathobacter	0	43	0	0	0	36	0	0	0	35	0	0	0	0	0	39	0	0	0	0
45421	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__	Anaerostipes	0	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45422	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__	Blautia	0	1078	0	0	0	889	0	0	0	192	0	0	0	0	0	138	0	0	0	0
45423	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Butyrivibrio	s__	Butyrivibrio	0	0	0	25	0	0	85	0	0	106	0	0	0	0	0	0	0	0	0	0
45424	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CAG-56	s__	CAG-56	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45427	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	s__	Catonella	17	0	0	0	0	0	0	0	0	0	92	0	0	18	0	0	0	0	0	0
45429	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__	Coprococcus	0	66	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45430	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__	Dorea	0	0	0	0	0	27	0	0	0	25	0	0	0	0	0	0	0	0	0	0
45435	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Fusicatenibacter	s__	Fusicatenibacter	0	92	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45436	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__GCA-900066575	s__	GCA-900066575	0	24	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45443	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Johnsonella	s__	Johnsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45444	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	s__	Lachnoanaerobaculum	0	0	0	0	0	0	408	0	0	16	66	0	0	16	0	0	0	0	0	0
45446	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__	Lachnoclostridium	0	114	0	0	0	102	0	0	0	183	0	0	0	0	0	73	0	0	0	0
45447	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospira	s__	Lachnospira	0	43	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45449	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae FCS020 group	s__	Lachnospiraceae_FCS020_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
